class,grain,env,trait,stat,p_maxtest,p_naive,r2_naive,p_naive_adj,thermal
Reptilia,100km,lc_cropland,diet_plant,-0.0660464963244118,0.16,1.3109201474927e-30,0.145603879690295,2.57043166175039e-30,Ectotherm
Reptilia,100km,bio1_mean,habitat_breadth,-0.247651398119905,0.0105263157894737,9.99664025803778e-75,0.328327921205517,6.24790016127361e-74,Ectotherm
Reptilia,100km,bio6_mean,habitat_breadth,-0.297058573070546,0.0105263157894737,2.68597859610838e-147,0.548311962027906,6.71494649027094e-146,Ectotherm
Reptilia,100km,bio4_mean,habitat_breadth,0.305079270592742,0.0105263157894737,2.28177188692133e-184,0.63123296481957,2.28177188692133e-182,Ectotherm
Reptilia,100km,bio12_mean,habitat_breadth,-0.239555359472145,0.0105263157894737,8.44636064478322e-58,0.263287193225556,3.12828172029008e-57,Ectotherm
Reptilia,100km,bio15_mean,habitat_breadth,0.192801924963276,0.0105263157894737,1.01030731365943e-60,0.274944895709659,4.20961380691428e-60,Ectotherm
Reptilia,100km,npp,habitat_breadth,-0.132117958949205,0.03125,1.22755024408408e-06,0.0276110595592092,1.63673365877877e-06,Ectotherm
Reptilia,100km,elev_range,habitat_breadth,-0.0650754170909442,0.0457142857142857,5.02334593521485e-19,0.0901632220408623,8.81288760564009e-19,Ectotherm
Reptilia,100km,het_shannon,habitat_breadth,-0.0777069778566622,0.209836065573771,0.0282602108425871,0.00570894882964826,0.0307176204810729,Ectotherm
Reptilia,100km,hfp2020,habitat_breadth,-0.0725382792999323,0.112,6.74188836511953e-10,0.0443111136837635,9.77085270307179e-10,Ectotherm
Reptilia,100km,lc_cropland,habitat_breadth,0.0837909281707072,0.0615384615384615,1.67558614565004e-05,0.0218010510182968,2.120995121076e-05,Ectotherm
Reptilia,100km,bio1_mean,litter_size,0.0823681836424577,0.252307692307692,5.14246217211674e-10,0.0449118266492509,7.56244437075991e-10,Ectotherm
Reptilia,100km,bio6_mean,litter_size,0.0856710130076467,0.311111111111111,1.03566091916314e-06,0.0279894488166388,1.39954178265289e-06,Ectotherm
Reptilia,100km,bio4_mean,litter_size,-0.0456980956839704,0.64390243902439,0.755719147119624,0.000115148225821957,0.763352673858206,Ectotherm
Reptilia,100km,bio12_mean,litter_size,0.125609392959213,0.119230769230769,8.20661272262731e-33,0.155783857957757,1.67481892298517e-32,Ectotherm
Reptilia,100km,bio15_mean,litter_size,-0.0106126567148245,0.825,0.0801790263041504,0.00363557387040065,0.0862140067786564,Ectotherm
Reptilia,100km,npp,litter_size,0.155510839933391,0.0275862068965517,1.53951654334921e-59,0.270247913368406,6.15806617339684e-59,Ectotherm
Reptilia,100km,elev_range,litter_size,-0.0547290951371768,0.0888888888888889,1.57675145833558e-13,0.0627534205625281,2.50278009259615e-13,Ectotherm
Reptilia,100km,het_shannon,litter_size,0.197808029419681,0.0105263157894737,4.24476468498364e-74,0.326019801298016,2.49692040293155e-73,Ectotherm
Reptilia,100km,hfp2020,litter_size,0.166742285767953,0.0105263157894737,5.7997869645996e-56,0.255865256208197,2.071352487357e-55,Ectotherm
Reptilia,100km,lc_cropland,litter_size,0.109166736535075,0.0105263157894737,1.61599894082562e-33,0.159019707464827,3.43829561877791e-33,Ectotherm
Reptilia,100km,bio1_mean,range_size,-0.0607404812577022,0.397333333333333,6.21785808738834e-09,0.0393765402765499,8.63591401026159e-09,Ectotherm
Reptilia,100km,bio6_mean,range_size,-0.0916281860037291,0.258823529411765,6.59092729960441e-33,0.156221141665628,1.37310985408425e-32,Ectotherm
Reptilia,100km,bio4_mean,range_size,0.125830849878031,0.117647058823529,1.01428793143435e-100,0.41727432807174,9.22079937667592e-100,Ectotherm
Reptilia,100km,bio12_mean,range_size,-0.0745117284752025,0.350684931506849,8.14858386086142e-10,0.0438906419070457,1.16408340869449e-09,Ectotherm
Reptilia,100km,bio15_mean,range_size,0.0575774763526956,0.356756756756757,6.36456223442032e-15,0.0697671491964236,1.04337085810169e-14,Ectotherm
Reptilia,100km,npp,range_size,-0.0273168245126717,0.734090909090909,0.0907836634446814,0.00339745324566352,0.0965783653666823,Ectotherm
Reptilia,100km,elev_range,range_size,-0.0551286257502306,0.0634146341463415,6.01685213830174e-23,0.109293756117135,1.09397311605486e-22,Ectotherm
Reptilia,100km,het_shannon,range_size,-0.0248620861137922,0.742857142857143,0.33117894627344,0.00112284585144714,0.344978069034834,Ectotherm
Reptilia,100km,hfp2020,range_size,-0.00789993011042842,0.889795918367347,0.428024236551097,0.000747107302817712,0.441262099537213,Ectotherm
Reptilia,100km,lc_cropland,range_size,0.059088125455769,0.2,1.05024172800923e-10,0.0484315598271842,1.59127534546853e-10,Ectotherm
Amphibia,50km,bio1_mean,body_mass,-0.112853970161322,0.375384615384615,1.1233985081389e-42,0.27681246454884,3.20971002325401e-42,Ectotherm
Amphibia,50km,bio6_mean,body_mass,-0.11259335653492,0.428571428571429,2.31743252688457e-42,0.275009436507362,6.32027052786701e-42,Ectotherm
Amphibia,50km,bio4_mean,body_mass,0.0858347490599086,0.538723404255319,3.50138957815476e-21,0.142946571738121,6.00238213397959e-21,Ectotherm
Amphibia,50km,bio12_mean,body_mass,-0.113094786990777,0.353513513513514,8.65681872438572e-75,0.439381077409449,4.72190112239221e-74,Ectotherm
Amphibia,50km,bio15_mean,body_mass,0.0778954282719333,0.518181818181818,2.64703741207916e-39,0.257245847034602,6.10854787402884e-39,Ectotherm
Amphibia,50km,npp,body_mass,-0.0841756208384669,0.075,4.49184502168199e-33,0.219725866521127,9.2934724586524e-33,Ectotherm
Amphibia,50km,elev_range,body_mass,-0.00944374127469425,0.94551724137931,0.154048579433618,0.00350584547634116,0.177748360884943,Ectotherm
Amphibia,50km,het_shannon,body_mass,0.029861361928073,0.595102040816327,0.000142073347938399,0.0247101867531388,0.000198241880844277,Ectotherm
Amphibia,50km,hfp2020,body_mass,-0.0103850479530554,0.825,0.448306634635487,0.000993334105669152,0.489061783238714,Ectotherm
Amphibia,50km,lc_cropland,body_mass,0.0594772215441944,0.536,1.07251958931927e-09,0.0622611644617443,1.6087793839789e-09,Ectotherm
Amphibia,50km,bio1_mean,body_length,-0.210174100430941,0.0423529411764706,4.73991731762586e-119,0.605527293173272,5.68790078115103e-118,Ectotherm
Amphibia,50km,bio6_mean,body_length,-0.215112885510889,0.0730434782608696,2.02286981666114e-138,0.661798545832301,4.04573963332227e-137,Ectotherm
Amphibia,50km,bio4_mean,body_length,0.184068711028181,0.146666666666667,1.32085196873443e-88,0.49761689539577,9.90638976550821e-88,Ectotherm
Amphibia,50km,bio12_mean,body_length,-0.153683729709894,0.175714285714286,3.87851609323679e-68,0.408997131309329,1.79008435072467e-67,Ectotherm
Amphibia,50km,bio15_mean,body_length,0.108066370509143,0.336,4.10103731814585e-41,0.267811008739854,9.84248956355005e-41,Ectotherm
Amphibia,50km,npp,body_length,-0.0925946223109053,0.06,3.6737005613865e-14,0.0943575894361388,5.95735226170783e-14,Ectotherm
Amphibia,50km,elev_range,body_length,-0.018401406556805,0.825,0.00813324088093939,0.01203398827226,0.0101665511011742,Ectotherm
Amphibia,50km,het_shannon,body_length,0.016425709522054,0.788888888888889,0.798428262102867,0.00011273317017761,0.798428262102867,Ectotherm
Amphibia,50km,hfp2020,body_length,-0.0621753661375665,0.272727272727273,7.39484336772904e-15,0.0992818775925247,1.23247389462151e-14,Ectotherm
Amphibia,50km,lc_cropland,body_length,0.0541000547080989,0.538723404255319,0.00708409278085706,0.0124567908167903,0.00904352269896646,Ectotherm
Amphibia,50km,bio1_mean,nocturnality,0.240800710980288,0.0257142857142857,4.04911948435861e-60,0.370183721797159,1.61964779374345e-59,Ectotherm
Amphibia,50km,bio6_mean,nocturnality,0.273299724218689,0.0184615384615385,3.49425396922871e-96,0.526954116074632,2.99507483076746e-95,Ectotherm
Amphibia,50km,bio4_mean,nocturnality,-0.289462788626847,0.012,2.97149702300498e-132,0.644811955004662,4.45724553450747e-131,Ectotherm
Amphibia,50km,bio12_mean,nocturnality,0.23069868754973,0.0184615384615385,5.61094665717072e-83,0.474659492778657,3.74063110478048e-82,Ectotherm
Amphibia,50km,bio15_mean,nocturnality,-0.198362379986049,0.0375,4.18445507244538e-79,0.458259164406557,2.51067304346723e-78,Ectotherm
Amphibia,50km,npp,nocturnality,0.0486493425436757,0.336666666666667,0.00398003152456242,0.014232902793575,0.00519134546682055,Ectotherm
Amphibia,50km,elev_range,nocturnality,0.150177371943591,0.0442105263157895,1.73313212423972e-32,0.216100284732169,3.46626424847943e-32,Ectotherm
Amphibia,50km,het_shannon,nocturnality,-0.0747679771597574,0.06,0.138668206399122,0.00378310198667241,0.163139066351909,Ectotherm
Amphibia,50km,hfp2020,nocturnality,-0.04429239122976,0.389268292682927,0.457164114299411,0.000955167795338708,0.489818693892227,Ectotherm
Amphibia,50km,lc_cropland,nocturnality,-0.183047425634421,0.0184615384615385,9.06769328579099e-22,0.14689765396874,1.60018116808076e-21,Ectotherm
Amphibia,50km,bio1_mean,verticality,0.000101549009861,0.996,8.40418637200332e-06,0.0337201504867645,1.22988093248829e-05,Ectotherm
Amphibia,50km,bio6_mean,verticality,0.0344518823639029,0.788888888888889,0.541578699405937,0.000643909275838894,0.550757999395868,Ectotherm
Amphibia,50km,bio4_mean,verticality,-0.101477734678641,0.389268292682927,5.64592147429763e-12,0.0787463738670464,8.91461285415415e-12,Ectotherm
Amphibia,50km,bio12_mean,verticality,0.0310460326254442,0.788888888888889,0.088454665664877,0.00500432882040687,0.106145598797852,Ectotherm
Amphibia,50km,bio15_mean,verticality,-0.00509786943651571,0.95593220338983,0.407674179348945,0.00118438522897497,0.452971310387717,Ectotherm
Amphibia,50km,npp,verticality,-0.100981568740806,0.0442105263157895,1.33429002478762e-41,0.270632305224629,3.48075658640249e-41,Ectotherm
Amphibia,50km,elev_range,verticality,0.145389984385917,0.032,2.5059326750374e-41,0.269050001696693,6.26483168759349e-41,Ectotherm
Amphibia,50km,het_shannon,verticality,-0.0193380740223072,0.672941176470588,0.206256396909514,0.00275765888161047,0.233497807822091,Ectotherm
Amphibia,50km,hfp2020,verticality,-0.115173253470554,0.012,3.46609245556689e-43,0.27973112164858,1.03982773667007e-42,Ectotherm
Amphibia,50km,lc_cropland,verticality,-0.110433258625748,0.144,8.16754139252573e-35,0.230389976630802,1.75018744125551e-34,Ectotherm
Amphibia,50km,bio1_mean,habitat_breadth,-0.294287379465435,0.012,1.67218363181651e-47,0.30394139539675,5.28057988994689e-47,Ectotherm
Amphibia,50km,bio6_mean,habitat_breadth,-0.363747988883874,0.012,4.96851062599029e-98,0.533842647571071,4.96851062599029e-97,Ectotherm
Amphibia,50km,bio4_mean,habitat_breadth,0.420064859276881,0.012,3.50837629658944e-218,0.820599535119123,2.10502577795366e-216,Ectotherm
Amphibia,50km,bio12_mean,habitat_breadth,-0.274078158708605,0.012,2.30746809011185e-53,0.335527713102105,8.65300533791944e-53,Ectotherm
Amphibia,50km,bio15_mean,habitat_breadth,0.281659235324423,0.012,1.02935559720893e-73,0.434576851866386,5.14677798604467e-73,Ectotherm
Amphibia,50km,npp,habitat_breadth,0.0298864559514908,0.5625,0.0274327271708702,0.0083716127956028,0.0335910944949431,Ectotherm
Amphibia,50km,elev_range,habitat_breadth,-0.254147082843157,0.012,2.07960427345097e-48,0.308916183645592,6.93201424483655e-48,Ectotherm
Amphibia,50km,het_shannon,habitat_breadth,0.0491784983717223,0.272727272727273,0.477290362692635,0.000872649167184562,0.502410908097511,Ectotherm
Amphibia,50km,hfp2020,habitat_breadth,0.0330320907332614,0.510697674418605,0.492425714952623,0.00081422562282367,0.509405912019955,Ectotherm
Amphibia,50km,lc_cropland,habitat_breadth,0.248266286583643,0.012,3.30873430874197e-27,0.18270673513044,6.01588056134904e-27,Ectotherm
Amphibia,50km,bio1_mean,range_size,-0.129844149080887,0.278823529411765,3.25901397276349e-30,0.201883883105826,6.30776897954224e-30,Ectotherm
Amphibia,50km,bio6_mean,range_size,-0.181559927972968,0.146666666666667,3.68237243847097e-65,0.394870549330734,1.57815961648756e-64,Ectotherm
Amphibia,50km,bio4_mean,range_size,0.229498463262867,0.06,7.85343277694324e-139,0.662901096397501,2.35602983308297e-137,Ectotherm
Amphibia,50km,bio12_mean,range_size,-0.134263129323419,0.224,1.69599929470736e-27,0.184577147473317,3.1799986775763e-27,Ectotherm
Amphibia,50km,bio15_mean,range_size,0.118411031704223,0.243870967741935,1.28059670779838e-37,0.247277291987478,2.84577046177418e-37,Ectotherm
Amphibia,50km,npp,range_size,0.0240337060976757,0.6216,0.00242894599820808,0.0157660892673526,0.00323859466427744,Ectotherm
Amphibia,50km,elev_range,range_size,-0.186948938428348,0.012,1.62117833570318e-49,0.314957860516952,5.72180589071711e-49,Ectotherm
Amphibia,50km,het_shannon,range_size,-0.0401510567286297,0.36,7.55133502168472e-05,0.0267193414777978,0.000107876214595496,Ectotherm
Amphibia,50km,hfp2020,range_size,-0.00591749604294148,0.94551724137931,0.00147461275301165,0.017324500749807,0.00201083557228862,Ectotherm
Amphibia,50km,lc_cropland,range_size,0.0976955761813977,0.224,3.7460623458529e-10,0.0655824000503043,5.76317283977369e-10,Ectotherm
Amphibia,100km,bio1_mean,body_mass,-0.104757227621724,0.283333333333333,1.91685829602288e-45,0.317251822259782,6.76538222125724e-45,Ectotherm
Amphibia,100km,bio6_mean,body_mass,-0.101643440071199,0.348,1.79932529882337e-42,0.299292430137624,5.14092942520962e-42,Ectotherm
Amphibia,100km,bio4_mean,body_mass,0.0596336165936588,0.642352941176471,9.10661533883406e-14,0.100495597481205,1.43788663244748e-13,Ectotherm
Amphibia,100km,bio12_mean,body_mass,-0.111153061876656,0.28,4.91871399464322e-74,0.468305154672204,3.27914266309548e-73,Ectotherm
Amphibia,100km,bio15_mean,body_mass,0.0750383505272129,0.415813953488372,4.70640726093343e-35,0.252424136213237,1.04586828020743e-34,Ectotherm
Amphibia,100km,npp,body_mass,-0.0845816347200458,0.0991304347826087,2.06074657546336e-39,0.280325105613487,4.94579178111207e-39,Ectotherm
Amphibia,100km,elev_range,body_mass,0.0212126011055763,0.687272727272727,0.0992553763814332,0.00516766004828871,0.11910645165772,Ectotherm
Amphibia,100km,het_shannon,body_mass,0.0401481626487355,0.374285714285714,0.000126158480183499,0.0276344100630222,0.000180226400262142,Ectotherm
Amphibia,100km,hfp2020,body_mass,-0.0156401727271027,0.687272727272727,0.0123621016904844,0.0118607926053016,0.0161244804658492,Ectotherm
Amphibia,100km,lc_cropland,body_mass,0.0392740950773046,0.634285714285714,0.00145764869296789,0.0191308941138841,0.00194353159062385,Ectotherm
Amphibia,100km,bio1_mean,body_length,-0.169492835523358,0.0857142857142857,3.93725439364013e-92,0.546216021608674,4.72470527236815e-91,Ectotherm
Amphibia,100km,bio6_mean,body_length,-0.177808510587608,0.12,4.86096634673987e-112,0.618837684810014,7.29144952010981e-111,Ectotherm
Amphibia,100km,bio4_mean,body_length,0.141753271069433,0.24,3.73406807625043e-63,0.415192953256663,1.86703403812521e-62,Ectotherm
Amphibia,100km,bio12_mean,body_length,-0.139068295441293,0.188571428571429,2.5348592579033e-62,0.410922038836292,1.16993504210922e-61,Ectotherm
Amphibia,100km,bio15_mean,body_length,0.094927626299014,0.334054054054054,9.64620979970014e-37,0.263355257877605,2.22604841531542e-36,Ectotherm
Amphibia,100km,npp,body_length,-0.0830497112615092,0.066,1.20711730393988e-14,0.107286130060166,2.01186217323313e-14,Ectotherm
Amphibia,100km,elev_range,body_length,0.00433694532935297,0.951864406779661,0.239438270490714,0.00263502972714088,0.271062193008356,Ectotherm
Amphibia,100km,het_shannon,body_length,0.0271047545007158,0.581739130434783,0.800500505332525,0.000121740846763803,0.814068310507653,Ectotherm
Amphibia,100km,hfp2020,body_length,-0.0478751567143562,0.334736842105263,2.77742520342773e-13,0.0967297257947005,4.27296185142727e-13,Ectotherm
Amphibia,100km,lc_cropland,body_length,0.0446544111322078,0.594893617021277,0.0149574318690583,0.0112262469238044,0.0190945938753936,Ectotherm
Amphibia,100km,bio1_mean,nocturnality,0.205810219546903,0.0266666666666667,7.28669146646773e-42,0.295565598509341,1.98727949085483e-41,Ectotherm
Amphibia,100km,bio6_mean,nocturnality,0.255058227437578,0.0171428571428571,2.6724374805386e-79,0.492254064759429,2.00432811040395e-78,Ectotherm
Amphibia,100km,bio4_mean,nocturnality,-0.274497158978585,0.0171428571428571,7.82740095291129e-114,0.624779173034237,1.56548019058226e-112,Ectotherm
Amphibia,100km,bio12_mean,nocturnality,0.23148787237177,0.0171428571428571,3.73595669473102e-81,0.500431326361569,3.20224859548373e-80,Ectotherm
Amphibia,100km,bio15_mean,nocturnality,-0.20784934757873,0.0171428571428571,5.99354590787866e-83,0.508220006497551,5.99354590787866e-82,Ectotherm
Amphibia,100km,npp,nocturnality,0.0280134975954495,0.6384,0.0398420180581922,0.00802216786869103,0.0487861445610516,Ectotherm
Amphibia,100km,elev_range,nocturnality,0.126991410371901,0.0266666666666667,1.11297894584954e-27,0.202799062141811,2.15415279841847e-27,Ectotherm
Amphibia,100km,het_shannon,nocturnality,-0.0588720326894457,0.215172413793103,0.844519886935625,7.3326597131422e-05,0.844519886935625,Ectotherm
Amphibia,100km,hfp2020,nocturnality,-0.0605595626548954,0.24,0.142223213505897,0.00409784733606972,0.16410370789142,Ectotherm
Amphibia,100km,lc_cropland,nocturnality,-0.186995730736908,0.0171428571428571,1.17499739649626e-21,0.159917140768617,2.20312011843049e-21,Ectotherm
Amphibia,100km,bio1_mean,verticality,-0.0306368473345702,0.767142857142857,4.23814027620059e-09,0.0636798659439458,6.35721041430088e-09,Ectotherm
Amphibia,100km,bio6_mean,verticality,0.015349549620816,0.890526315789474,0.26075196069742,0.00240845711527269,0.289724400774911,Ectotherm
Amphibia,100km,bio4_mean,verticality,-0.104183372038522,0.374285714285714,1.32152621826545e-15,0.114668600594154,2.33210509105667e-15,Ectotherm
Amphibia,100km,bio12_mean,verticality,0.00964582185421187,0.904137931034483,0.43722893920503,0.00115004147668531,0.452305799177617,Ectotherm
Amphibia,100km,bio15_mean,verticality,0.00427403297773806,0.99,0.33921205996487,0.00173996484251376,0.370049519961676,Ectotherm
Amphibia,100km,npp,verticality,-0.124755997529815,0.0171428571428571,2.56357122087117e-50,0.345719181519182,1.09867338037336e-49,Ectotherm
Amphibia,100km,elev_range,verticality,0.144416379615749,0.0171428571428571,1.06466415863581e-41,0.294551829731389,2.77738476165865e-41,Ectotherm
Amphibia,100km,het_shannon,verticality,0.0228065743534004,0.662307692307692,0.0306395400157743,0.00886994274273601,0.0382994250197179,Ectotherm
Amphibia,100km,hfp2020,verticality,-0.127514529504593,0.0171428571428571,6.27355094246769e-49,0.337729787103067,2.35258160342539e-48,Ectotherm
Amphibia,100km,lc_cropland,verticality,-0.117708292863739,0.12,1.96322992964721e-41,0.29291281349673,4.90807482411801e-41,Ectotherm
Amphibia,100km,bio1_mean,habitat_breadth,-0.219000641056828,0.0266666666666667,3.90617630422813e-28,0.205949723935708,7.81235260845627e-28,Ectotherm
Amphibia,100km,bio6_mean,habitat_breadth,-0.309928555760592,0.0171428571428571,6.91193295740831e-72,0.458215625252121,4.14715977444499e-71,Ectotherm
Amphibia,100km,bio4_mean,habitat_breadth,0.392185298493811,0.0171428571428571,1.50501488169564e-195,0.816680783280693,9.03008929017384e-194,Ectotherm
Amphibia,100km,bio12_mean,habitat_breadth,-0.234911674855981,0.0266666666666667,2.49203358043776e-43,0.304526979626949,8.30677860145919e-43,Ectotherm
Amphibia,100km,bio15_mean,habitat_breadth,0.256353639659186,0.0171428571428571,6.53550760558371e-69,0.443921121568954,3.56482233031839e-68,Ectotherm
Amphibia,100km,npp,habitat_breadth,0.0677130633141499,0.22,0.000519709511464997,0.0227003563364764,0.000708694788361359,Ectotherm
Amphibia,100km,elev_range,habitat_breadth,-0.223569235070286,0.0171428571428571,9.39265129324691e-43,0.301017994180009,2.96610040839376e-42,Ectotherm
Amphibia,100km,het_shannon,habitat_breadth,0.0173556374811195,0.687272727272727,0.130029461960739,0.00436062853409448,0.152975837600869,Ectotherm
Amphibia,100km,hfp2020,habitat_breadth,0.0722050636315488,0.168888888888889,0.355750796956109,0.00162467920948554,0.38116156816726,Ectotherm
Amphibia,100km,lc_cropland,habitat_breadth,0.259382987306192,0.0171428571428571,8.36847935334146e-34,0.244229185642046,1.73140952138099e-33,Ectotherm
Amphibia,100km,bio1_mean,range_size,-0.0576020674542343,0.581739130434783,9.8074869172206e-15,0.107981495015442,1.68128347152353e-14,Ectotherm
Amphibia,100km,bio6_mean,range_size,-0.120713614458783,0.283333333333333,1.7783697949504e-42,0.299323563014411,5.14092942520962e-42,Ectotherm
Amphibia,100km,bio4_mean,range_size,0.197588958160358,0.0631578947368421,8.6553849596276e-119,0.640725495811925,2.59661548788828e-117,Ectotherm
Amphibia,100km,bio12_mean,range_size,-0.0560501280798212,0.634285714285714,5.88674476208029e-14,0.10196543536807,9.54607258715722e-14,Ectotherm
Amphibia,100km,bio15_mean,range_size,0.097329338769274,0.283333333333333,4.16316161881625e-34,0.246225203081074,8.9210606117491e-34,Ectotherm
Amphibia,100km,npp,range_size,0.0883449107351457,0.0991304347826087,4.93919434729653e-08,0.0551246858605297,7.22808928872664e-08,Ectotherm
Amphibia,100km,elev_range,range_size,-0.182744195703709,0.0171428571428571,2.48317051758912e-49,0.34005540409319,9.93268207035649e-49,Ectotherm
Amphibia,100km,het_shannon,range_size,-0.0459815105803796,0.347692307692308,0.000155131848412971,0.0269121453490308,0.000216463044297169,Ectotherm
Amphibia,100km,hfp2020,range_size,0.0375684460114019,0.526363636363636,0.396776474320887,0.00136812592746763,0.417659446653566,Ectotherm
Amphibia,100km,lc_cropland,range_size,0.114943869271888,0.12,1.51343954169009e-17,0.129420681692678,2.75170825761834e-17,Ectotherm
